time,year,lat,long,commodity,volume,state,release type,water,cost,cause
2012-08-31 17:20:00,2012,29.955034,-94.24221999999999,FLAMMABLE GASES,84,TX,OTHER,NO,63855.92339449554,EQUIPMENT FAILURE
2012-08-15 13:04:00,2012,44.068999999999996,-116.98,REFINED LIQUIDS,0,OR,LEAK,NO,91591.32446483185,EQUIPMENT FAILURE
2012-08-20 08:30:00,2012,32.28877,-94.50289000000001,CRUDE OIL,210,TX,LEAK,NO,26309.59097859332,CORROSION FAILURE
2012-08-19 07:30:00,2012,39.8955,-75.25948000000001,CRUDE OIL,168,PA,LEAK,NO,55771.48318042806,CORROSION FAILURE
2012-08-29 13:48:00,2012,37.495186,-96.813234,FLAMMABLE GASES,0,KS,LEAK,NO,95781.46024464832,MATERIAL FAILURE OF PIPE OR WELD
2012-08-20 15:45:00,2012,29.764311,-94.982056,FLAMMABLE GASES,0,TX,LEAK,NO,157675.68233944965,MATERIAL FAILURE OF PIPE OR WELD
2012-08-23 10:45:00,2012,43.8516667,-106.40833329999998,CRUDE OIL,0,WY,LEAK,NO,7274.541284403675,EQUIPMENT FAILURE
2012-08-22 19:15:00,2012,27.8608333,-82.1983333,FLAMMABLE GASES,0,FL,LEAK,NO,224904.56804281357,MATERIAL FAILURE OF PIPE OR WELD
2012-08-22 10:00:00,2012,38.851603999999995,-90.087322,CRUDE OIL,1050,IL,LEAK,NO,808662.2576452605,INCORRECT OPERATION
2012-08-25 12:15:00,2012,43.8516667,-106.40833329999998,CRUDE OIL,840,WY,LEAK,NO,19398.776758409796,EQUIPMENT FAILURE
2012-08-27 02:41:00,2012,41.68140797,-87.82598113,REFINED LIQUIDS,29568,IL,RUPTURE,YES,7302634.350420488,INCORRECT OPERATION
2012-08-30 10:45:00,2012,29.97583,-94.05681,REFINED LIQUIDS,42,TX,LEAK,NO,24490.955657492428,INCORRECT OPERATION
2012-08-31 11:33:00,2012,35.059321000000004,-119.064098,CRUDE OIL,630,CA,LEAK,NO,2879.505925076459,EQUIPMENT FAILURE
2012-09-05 21:45:00,2012,42.94222,-93.90276,FLAMMABLE GASES,336,IA,LEAK,NO,45755.65225535166,MATERIAL FAILURE OF PIPE OR WELD
2012-09-09 07:35:00,2012,42.72143,-94.60401999999999,FLAMMABLE GASES,2268,IA,LEAK,NO,51520.72622324164,MATERIAL FAILURE OF PIPE OR WELD
2012-09-06 04:16:00,2012,40.577040000000004,-74.2498,REFINED LIQUIDS,0,NJ,LEAK,NO,12808.042354740066,EQUIPMENT FAILURE
2012-09-06 12:45:00,2012,29.485,-89.4441666,CRUDE OIL,0,,LEAK,NO,569841.492125383,EQUIPMENT FAILURE
2012-09-03 18:52:00,2012,42.282925,-83.14104499999999,REFINED LIQUIDS,84,MI,LEAK,NO,24248.47094801225,CORROSION FAILURE
2012-08-27 05:15:00,2012,46.49535,-110.06164199999999,CRUDE OIL,0,MT,LEAK,NO,303.10588685015364,EQUIPMENT FAILURE
2012-09-13 15:28:00,2012,32.1057904,-101.22162879999999,FLAMMABLE GASES,281400,TX,RUPTURE,NO,320079.81651376165,MATERIAL FAILURE OF PIPE OR WELD
2012-09-13 11:45:00,2012,37.6159,-99.1263,CRUDE OIL,0,KS,OTHER,NO,1788.3247324159042,EQUIPMENT FAILURE
2012-09-05 10:52:00,2012,32.01493,-102.02951,CRUDE OIL,3360,TX,MECHANICAL PUNCTURE,NO,49406.25955657505,EXCAVATION DAMAGE
2012-09-06 05:30:00,2012,35.154444399999996,-119.3388889,CRUDE OIL,1050,CA,LEAK,NO,2424.8470948012246,INCORRECT OPERATION
2012-09-12 13:50:00,2012,30.1150416,-90.9009944,REFINED LIQUIDS,0,LA,LEAK,NO,3212.9224006116256,EQUIPMENT FAILURE
2012-09-11 11:50:00,2012,40.608277,-74.221761,REFINED LIQUIDS,0,NJ,LEAK,NO,13009.304663608575,INCORRECT OPERATION
2012-09-11 15:30:00,2012,28.949889000000002,-95.432381,CRUDE OIL,4200,TX,LEAK,NO,135791.4373088686,CORROSION FAILURE
2012-09-13 11:50:00,2012,30.055999999999997,-91.1357,FLAMMABLE GASES,126,LA,LEAK,NO,636.5223623853205,OTHER INCIDENT CAUSE
2012-09-10 16:14:00,2012,40.52243,-74.25384,REFINED LIQUIDS,0,NJ,LEAK,YES,83537.19483944967,CORROSION FAILURE
2012-09-11 03:10:00,2012,29.72536,-95.20334,REFINED LIQUIDS,0,TX,LEAK,NO,1734881.102446483,CORROSION FAILURE
2012-09-16 18:30:00,2012,29.34525,-94.935183,CRUDE OIL,1680,TX,LEAK,NO,186713.22629969442,CORROSION FAILURE
2012-09-18 09:00:00,2012,30.145153999999998,-94.40509899999999,CRUDE OIL,2940,TX,OTHER,NO,45659.87079510713,OTHER OUTSIDE FORCE DAMAGE
2012-09-23 01:20:00,2012,29.794490000000003,-95.28034,REFINED LIQUIDS,0,TX,LEAK,NO,2424.8470948012246,EQUIPMENT FAILURE
2012-09-18 10:18:00,2012,33.33278,-98.72256999999999,CRUDE OIL,42,TX,LEAK,NO,12851.689602446502,CORROSION FAILURE
2012-09-21 14:00:00,2012,32.5327,-100.8309,CRUDE OIL,0,TX,LEAK,NO,32181.35821865457,CORROSION FAILURE
2012-09-24 10:50:00,2012,35.359936600000005,-119.6614872,CRUDE OIL,0,CA,LEAK,NO,30941.048929663695,CORROSION FAILURE
2012-09-18 06:30:00,2012,31.13575,-102.18757,CRUDE OIL,420,TX,LEAK,NO,53346.636085626946,CORROSION FAILURE
2012-09-21 08:30:00,2012,33.90593,-118.42132,CRUDE OIL,84,CA,LEAK,NO,54559.05963302762,CORROSION FAILURE
2012-09-19 09:03:00,2012,32.532,-100.83054,CRUDE OIL,42,TX,OVERFILL OR OVERFLOW,NO,4364.724770642205,EQUIPMENT FAILURE
2012-09-25 18:45:00,2012,33.80000220000001,-118.23391299999999,CRUDE OIL,798,CA,LEAK,NO,113140.94059633029,MATERIAL FAILURE OF PIPE OR WELD
2012-09-26 22:06:00,2012,31.77393,-96.40047,CRUDE OIL,546,TX,LEAK,NO,29823.19441896036,EQUIPMENT FAILURE
2012-09-24 11:30:00,2012,31.76885,-103.17565,CRUDE OIL,42,TX,LEAK,NO,1939.8776758409797,CORROSION FAILURE
2012-09-26 07:30:00,2012,41.609953000000004,-87.466475,REFINED LIQUIDS,0,IN,OVERFILL OR OVERFLOW,NO,4401.0974770642315,INCORRECT OPERATION
2012-09-27 13:00:00,2012,32.089083,-102.138981,CRUDE OIL,42,TX,OVERFILL OR OVERFLOW,NO,1273.0447247706436,EQUIPMENT FAILURE
2012-10-01 09:00:00,2012,30.6688,-94.527,CRUDE OIL,0,TX,LEAK,NO,8516.062996941893,EQUIPMENT FAILURE
2012-09-26 13:20:00,2012,29.348546999999996,-94.939136,CRUDE OIL,42,TX,RUPTURE,NO,2667.3318042813357,EQUIPMENT FAILURE
2012-09-28 12:10:00,2012,33.86206,-118.22368999999999,CRUDE OIL,126,CA,LEAK,NO,297043.76911314914,CORROSION FAILURE
2012-10-03 14:40:00,2012,35.05097,-85.33488,REFINED LIQUIDS,3570,TN,LEAK,YES,1558934.1972477082,EXCAVATION DAMAGE
2012-09-26 10:00:00,2012,39.323679,-87.900338,REFINED LIQUIDS,0,IL,LEAK,NO,99418.73088685033,EQUIPMENT FAILURE
2012-10-13 17:30:00,2012,35.94109,-96.74696999999999,CRUDE OIL,42,OK,OTHER,NO,20611.20030581042,NATURAL FORCE DAMAGE
2012-10-08 17:30:00,2012,38.835046000000006,-77.40039200000001,REFINED LIQUIDS,126,VA,LEAK,NO,103783.45565749242,CORROSION FAILURE
2012-10-10 13:00:00,2012,40.136819,-104.509592,FLAMMABLE GASES,0,CO,LEAK,NO,1212.4235474006123,EQUIPMENT FAILURE
2012-10-07 17:36:00,2012,29.726669,-90.59264300000001,CRUDE OIL,2478,LA,LEAK,NO,391187.2451452606,NATURAL FORCE DAMAGE
2012-10-12 08:15:00,2012,29.968870000000003,-89.25291999999999,CRUDE OIL,84,LA,OVERFILL OR OVERFLOW,NO,12354.595948012247,EQUIPMENT FAILURE
2012-10-10 05:30:00,2012,35.939625,-96.747821,CRUDE OIL,3150,OK,LEAK,NO,234636.69185779727,CORROSION FAILURE
2012-10-16 09:35:00,2012,33.84494,-118.232432,REFINED LIQUIDS,252,CA,LEAK,NO,19413.325840978596,EQUIPMENT FAILURE
2012-10-14 11:20:00,2012,40.51608,-88.31929000000001,CRUDE OIL,42,IL,LEAK,NO,91439.77152140667,EQUIPMENT FAILURE
2012-10-17 10:09:00,2012,40.400999999999996,-110.759,CRUDE OIL,1260,UT,OTHER,NO,39375.87954892962,EQUIPMENT FAILURE
2012-10-16 13:14:00,2012,30.006666999999997,-90.856111,CRUDE OIL,84,LA,OVERFILL OR OVERFLOW,NO,30504.57645259933,INCORRECT OPERATION
2012-10-16 14:58:00,2012,29.422221999999998,-89.99,CRUDE OIL,0,,MECHANICAL PUNCTURE,YES,206112.00305810396,OTHER OUTSIDE FORCE DAMAGE
2012-10-19 01:45:00,2012,30.145153999999998,-94.40509899999999,CRUDE OIL,30156,TX,LEAK,NO,100267.42737003072,CORROSION FAILURE
2012-10-17 17:30:00,2012,37.817,-121.587,REFINED LIQUIDS,0,CA,LEAK,NO,31765.496941895984,EQUIPMENT FAILURE
2012-10-18 00:30:00,2012,33.841119,-118.24655800000001,REFINED LIQUIDS,1890,CA,LEAK,NO,65470.871559633175,CORROSION FAILURE
2012-09-29 06:45:00,2012,42.222753000000004,-104.694064,CRUDE OIL,840,WY,LEAK,NO,202717.2171253824,INCORRECT OPERATION
2012-10-25 06:00:00,2012,33.138683,-98.12217700000001,CRUDE OIL,18900,TX,LEAK,NO,116150.17584097861,CORROSION FAILURE
2012-10-23 11:50:00,2012,35.944728000000005,-96.764824,CRUDE OIL,0,OK,LEAK,NO,115301.4793577982,EQUIPMENT FAILURE
2010-07-06 08:30:00,2010,33.955999999999996,-117.88416699999999,CRUDE OIL,378,CA,LEAK,NO,17482.553782095772,CORROSION FAILURE
2012-10-30 14:30:00,2012,45.89504,-95.39047,REFINED LIQUIDS,0,MN,LEAK,NO,53370.88455657506,OTHER INCIDENT CAUSE
2012-10-30 11:57:00,2012,38.12745,-96.19108100000001,FLAMMABLE GASES,0,KS,LEAK,NO,4631.457951070333,CORROSION FAILURE
2012-11-08 15:50:00,2012,47.634873999999996,-117.669642,REFINED LIQUIDS,0,WA,OVERFILL OR OVERFLOW,NO,3115.928516819577,INCORRECT OPERATION
2012-10-29 02:15:00,2012,40.52243,-74.25384,REFINED LIQUIDS,0,TX,LEAK,NO,4198.62274464833,EQUIPMENT FAILURE
2012-11-02 07:50:00,2012,32.23587,-91.62581999999999,CRUDE OIL,42,LA,LEAK,NO,20853.68501529053,CORROSION FAILURE
2012-10-31 10:00:00,2012,41.644119,-87.892427,REFINED LIQUIDS,420,IL,LEAK,NO,513416.5126529065,MATERIAL FAILURE OF PIPE OR WELD
2012-11-11 12:45:00,2012,32.08014,-103.17604,CRUDE OIL,168,NM,LEAK,NO,2982.5619266055005,CORROSION FAILURE
2012-10-31 16:25:00,2012,28.60758,-97.81663,CRUDE OIL,4200,TX,MECHANICAL PUNCTURE,NO,106693.27217125389,EXCAVATION DAMAGE
2012-11-03 08:45:00,2012,28.618056,-92.06916700000001,CRUDE OIL,0,,LEAK,NO,278863.4780198775,CORROSION FAILURE
2012-11-02 08:00:00,2012,35.94805,-96.74979,CRUDE OIL,0,OK,LEAK,NO,4422.921100917439,EQUIPMENT FAILURE
2012-11-02 13:33:00,2012,35.276957,-116.021774,REFINED LIQUIDS,0,CA,LEAK,NO,9195.020183486236,EQUIPMENT FAILURE
2012-11-02 05:30:00,2012,42.11445,-104.564875,CRUDE OIL,8400,WY,OTHER,NO,42434.82415902138,MATERIAL FAILURE OF PIPE OR WELD
2012-11-03 10:00:00,2012,40.608272,-74.20851800000001,REFINED LIQUIDS,42,NJ,LEAK,NO,42919.79357798173,CORROSION FAILURE
2012-11-15 12:47:00,2012,29.951987,-93.887925,FLAMMABLE GASES,42,TX,LEAK,NO,212174.12079510713,EQUIPMENT FAILURE
2012-11-13 14:30:00,2012,47.0988,-104.759017,REFINED LIQUIDS,42,MT,LEAK,NO,636.5223623853205,OTHER INCIDENT CAUSE
2012-11-07 17:00:00,2012,41.684108,-91.570103,REFINED LIQUIDS,42,IA,LEAK,NO,39040.038226299774,CORROSION FAILURE
2012-11-05 10:12:00,2012,41.73889472,-90.81978672,FLAMMABLE GASES,0,IA,OTHER,NO,82444.80122324164,INCORRECT OPERATION
2012-11-05 22:37:00,2012,36.64234919,-94.9731575,REFINED LIQUIDS,8400,OK,OTHER,NO,438897.3241590223,EQUIPMENT FAILURE
2012-11-12 15:00:00,2012,30.28649,-94.50634000000001,CRUDE OIL,0,TX,LEAK,NO,14598.791934250778,CORROSION FAILURE
2012-11-23 10:30:00,2012,42.225925,-104.686441,CRUDE OIL,840,WY,LEAK,NO,18792.564984709486,CORROSION FAILURE
2012-11-09 00:48:00,2012,29.11242,-98.11986999999999,REFINED LIQUIDS,84,TX,LEAK,NO,67633.83516819577,EQUIPMENT FAILURE
2012-11-13 17:30:00,2012,32.06432,-96.86338,REFINED LIQUIDS,1680,TX,LEAK,NO,222419.0997706423,EQUIPMENT FAILURE
2012-11-07 10:40:00,2012,33.902032,-118.31348600000001,REFINED LIQUIDS,840,CA,LEAK,NO,1430659.785932724,CORROSION FAILURE
2012-11-13 15:34:00,2012,30.160196999999997,-93.030086,CRUDE OIL,0,LA,LEAK,NO,23096.668577981738,EQUIPMENT FAILURE
2012-12-01 11:19:00,2012,30.909265,-90.871663,REFINED LIQUIDS,84,LA,OVERFILL OR OVERFLOW,NO,30631.880925076384,INCORRECT OPERATION
2012-11-15 08:00:00,2012,33.767016,-96.89285,CRUDE OIL,42,TX,LEAK,NO,2424.8470948012246,EQUIPMENT FAILURE
2012-11-13 08:35:00,2012,48.24275,-101.25444,CRUDE OIL,3192,ND,LEAK,YES,2913636.860359332,CORROSION FAILURE
2012-12-05 17:00:00,2012,30.15735228,-93.04560277,FLAMMABLE GASES,13818,LA,LEAK,NO,598331.0206422027,EQUIPMENT FAILURE
2012-11-28 21:30:00,2012,29.718159999999997,-95.17971,REFINED LIQUIDS,462,TX,LEAK,NO,365316.55149082624,MATERIAL FAILURE OF PIPE OR WELD
2012-12-11 13:30:00,2012,29.9771376,-94.0563685,REFINED LIQUIDS,0,TX,OVERFILL OR OVERFLOW,NO,2303.604740061158,EQUIPMENT FAILURE
2012-11-26 10:00:00,2012,36.0191,-96.7569,CRUDE OIL,84,OK,LEAK,NO,2929.2152905198886,EQUIPMENT FAILURE
2012-11-20 09:30:00,2012,43.2930556,-107.625,CRUDE OIL,294,WY,LEAK,NO,49224.396024464804,CORROSION FAILURE
2012-11-22 09:25:00,2012,41.68411,-91.5701,REFINED LIQUIDS,420,IA,LEAK,NO,191684.16284403673,OTHER INCIDENT CAUSE
2012-11-21 05:00:00,2012,31.01183,-102.01581999999999,CRUDE OIL,420,TX,LEAK,NO,23521.016819571938,INCORRECT OPERATION
2012-11-25 13:02:00,2012,39.153859999999995,-94.62234000000001,REFINED LIQUIDS,0,KS,LEAK,YES,75748.5859709481,CORROSION FAILURE
2012-11-20 22:30:00,2012,34.20969,-97.54401,CRUDE OIL,1470,OK,LEAK,NO,16813.889755351687,CORROSION FAILURE
2012-12-03 07:47:00,2012,40.6084,-74.2222,REFINED LIQUIDS,210,NJ,OVERFILL OR OVERFLOW,NO,59038.96464067282,INCORRECT OPERATION
2012-11-20 14:33:00,2012,41.55556,-87.88528000000001,CRUDE OIL,37800,IL,LEAK,NO,11881750.764525991,CORROSION FAILURE
2012-11-26 12:32:00,2012,29.87283,-93.95767,REFINED LIQUIDS,966,TX,LEAK,YES,145283.50126146793,CORROSION FAILURE
2012-11-25 02:05:00,2012,38.585632000000004,-90.178975,REFINED LIQUIDS,0,IL,LEAK,NO,14791.56727828746,EQUIPMENT FAILURE
2012-11-24 08:50:00,2012,35.019374,-119.063134,CRUDE OIL,25200,CA,LEAK,NO,178226.26146788997,CORROSION FAILURE
2012-11-24 07:08:00,2012,30.84377614,-95.49514204,REFINED LIQUIDS,3612,TX,LEAK,NO,600998.3524464833,EQUIPMENT FAILURE
2012-11-21 13:30:00,2012,40.621988,-97.549726,REFINED LIQUIDS,2520,NE,LEAK,YES,1131191.1697247706,MATERIAL FAILURE OF PIPE OR WELD
2012-12-01 20:44:00,2012,32.113857,-101.255144,REFINED LIQUIDS,0,TX,LEAK,NO,8486.964831804276,EQUIPMENT FAILURE
2012-12-01 10:35:00,2012,28.894955,-97.759029,FLAMMABLE GASES,49854,TX,LEAK,NO,53221.75646024477,EQUIPMENT FAILURE
2012-12-21 16:20:00,2012,29.718946999999996,-95.059155,REFINED LIQUIDS,0,TX,OTHER,NO,11554.39640672784,EQUIPMENT FAILURE
2012-12-10 16:20:00,2012,29.712258000000002,-95.88085799999999,CRUDE OIL,210,TX,LEAK,NO,167314.4495412844,CORROSION FAILURE
2012-12-10 11:00:00,2012,40.505602,-74.642893,REFINED LIQUIDS,2016,NJ,LEAK,YES,137389.41154434253,OTHER OUTSIDE FORCE DAMAGE
2012-12-10 14:45:00,2012,38.338614,-97.676694,CRUDE OIL,294,KS,OTHER,NO,10244.978975535167,NATURAL FORCE DAMAGE
2012-12-16 09:00:00,2012,39.8458,-75.4222,REFINED LIQUIDS,126,PA,LEAK,NO,13336.659021406726,EQUIPMENT FAILURE
2012-12-14 08:30:00,2012,35.59243,-96.30796,CRUDE OIL,1596,OK,RUPTURE,NO,190350.4969418962,EQUIPMENT FAILURE
2012-12-14 16:00:00,2012,37.66279,-78.2375,REFINED LIQUIDS,0,VA,LEAK,NO,17686.834709480132,CORROSION FAILURE
2012-12-19 13:00:00,2012,33.86379,-97.95413,CRUDE OIL,42,TX,LEAK,NO,3491.779816513764,CORROSION FAILURE
2012-12-27 13:27:00,2012,37.449670000000005,-77.63277,REFINED LIQUIDS,42,VA,OTHER,NO,48800.04778287461,INCORRECT OPERATION
2012-12-17 08:17:00,2012,40.976040000000005,-96.4566,FLAMMABLE GASES,966,NE,LEAK,NO,206348.42564984722,MATERIAL FAILURE OF PIPE OR WELD
2012-12-23 14:06:00,2012,32.874759999999995,-91.05339000000001,CRUDE OIL,294,MS,LEAK,NO,45353.1276376147,EQUIPMENT FAILURE
2012-12-19 13:30:00,2012,30.479042,-91.20263299999999,CRUDE OIL,0,LA,LEAK,NO,0.0,OTHER INCIDENT CAUSE
2012-12-21 11:00:00,2012,42.2748,-83.4048,CRUDE OIL,126,MI,RUPTURE,NO,1474407.6647935791,INCORRECT OPERATION
2012-12-17 11:00:00,2012,37.05446,-96.18822,CRUDE OIL,4200,KS,LEAK,NO,1835518.318998472,CORROSION FAILURE
2012-12-21 21:00:00,2012,40.3375,-89.82916999999999,CRUDE OIL,126,IL,LEAK,NO,51285.516055045875,EQUIPMENT FAILURE
2012-12-21 06:50:00,2012,48.284494,-102.926272,CRUDE OIL,0,ND,LEAK,NO,93759.13776758418,INCORRECT OPERATION
2012-12-19 01:23:00,2012,33.59202,-96.38146,FLAMMABLE GASES,282198,TX,RUPTURE,NO,311460.69751529174,CORROSION FAILURE
2012-12-20 09:05:00,2012,38.377992,-82.605496,CRUDE OIL,0,KY,LEAK,NO,25460.89449541292,CORROSION FAILURE
2012-12-24 07:17:00,2012,44.815919,-108.4989,CRUDE OIL,0,WY,LEAK,NO,6037.869266055055,EQUIPMENT FAILURE
2012-12-22 15:09:00,2012,32.833,-90.845,CRUDE OIL,420,MS,LEAK,YES,486181.8425076459,EQUIPMENT FAILURE
2012-12-27 02:57:00,2012,32.874247,-103.300039,REFINED LIQUIDS,6300,NM,LEAK,NO,27378.94854740067,EQUIPMENT FAILURE
2012-12-24 17:00:00,2012,30.066112,-93.820278,FLAMMABLE GASES,0,TX,LEAK,NO,1939.8776758409797,EQUIPMENT FAILURE
2013-01-02 11:44:00,2013,33.873670000000004,-100.08678,CRUDE OIL,84,TX,LEAK,NO,44459.80973135461,CORROSION FAILURE
2013-01-14 15:30:00,2013,35.097214,-119.3917,CRUDE OIL,0,CA,OVERFILL OR OVERFLOW,NO,2699.1923727221415,EQUIPMENT FAILURE
2013-01-08 09:57:00,2013,38.569474,-121.522658,REFINED LIQUIDS,0,CA,LEAK,NO,2894.630584257004,EQUIPMENT FAILURE
2012-12-29 21:02:00,2012,42.131311,-83.22664,FLAMMABLE GASES,0,MI,LEAK,NO,7274.541284403675,EQUIPMENT FAILURE
2012-12-31 15:30:00,2012,30.54741,-90.16677,REFINED LIQUIDS,336,LA,LEAK,NO,13445.777140672782,INCORRECT OPERATION
2012-12-31 09:10:00,2012,37.045196000000004,-101.854915,CRUDE OIL,6636,KS,OVERFILL OR OVERFLOW,NO,18751.342584097863,EQUIPMENT FAILURE
2013-01-04 23:05:00,2013,40.3196,-76.0431,REFINED LIQUIDS,504,PA,LEAK,NO,268608.371219237,MATERIAL FAILURE OF PIPE OR WELD
2013-01-10 20:30:00,2013,32.70298,-92.54888000000001,FLAMMABLE GASES,126,LA,LEAK,NO,17899.28010520383,EQUIPMENT FAILURE
2013-01-07 18:00:00,2013,30.940620000000003,-94.40307,CRUDE OIL,420,TX,OVERFILL OR OVERFLOW,NO,53660.897726845775,EQUIPMENT FAILURE
2013-01-01 06:28:00,2013,36.07076,-79.93915,REFINED LIQUIDS,5502,NC,LEAK,YES,1850611.5752019545,INCORRECT OPERATION
2013-01-02 09:30:00,2013,33.698451,-85.13932,REFINED LIQUIDS,210,GA,LEAK,NO,11678.62483561902,CORROSION FAILURE
2013-01-08 16:30:00,2013,33.42163,-86.28629000000001,REFINED LIQUIDS,0,AL,LEAK,NO,11964.631974450498,EQUIPMENT FAILURE
2013-01-02 08:45:00,2013,45.143056,-92.999245,CRUDE OIL,0,MN,LEAK,NO,79745.94048468898,INCORRECT OPERATION
2013-01-21 14:15:00,2013,31.41808,-87.40189000000001,CRUDE OIL,42,AL,LEAK,NO,12512.812323877512,EQUIPMENT FAILURE
2013-01-11 08:00:00,2013,30.066112,-93.820278,FLAMMABLE GASES,0,TX,LEAK,NO,29911.579936126247,EQUIPMENT FAILURE
2013-01-07 06:30:00,2013,37.061114,-95.576738,CRUDE OIL,0,KS,LEAK,NO,119792.89840315602,OTHER INCIDENT CAUSE
2013-01-10 06:22:00,2013,41.41355,-93.62581,REFINED LIQUIDS,0,IA,LEAK,NO,185938.00773999616,EQUIPMENT FAILURE
2013-01-11 00:05:00,2013,31.531786,-96.185508,CRUDE OIL,42,TX,LEAK,NO,6792.669547247793,OTHER OUTSIDE FORCE DAMAGE
2013-01-08 22:00:00,2013,35.94607,-96.74874,CRUDE OIL,168,OK,LEAK,NO,162070.7120045086,EQUIPMENT FAILURE
2013-01-11 19:58:00,2013,40.513477,-84.953281,CRUDE OIL,84,IN,LEAK,NO,77904.76952846139,EQUIPMENT FAILURE
2013-01-15 20:00:00,2013,32.874759999999995,-91.05339000000001,CRUDE OIL,0,MS,OVERFILL OR OVERFLOW,NO,5720.142776629718,INCORRECT OPERATION
2013-01-31 06:30:00,2013,38.73302,-77.19229,REFINED LIQUIDS,0,VA,OVERFILL OR OVERFLOW,NO,23953.09787713697,INCORRECT OPERATION
2013-01-18 04:30:00,2013,35.726944,-101.354167,FLAMMABLE GASES,4074,TX,LEAK,NO,35750.89235393568,EQUIPMENT FAILURE
2013-01-13 20:29:00,2013,35.940158000000004,-96.74780799999999,CRUDE OIL,42,OK,LEAK,NO,7865.196317865868,EQUIPMENT FAILURE
2013-01-24 12:00:00,2013,38.91689,-95.68921999999999,REFINED LIQUIDS,84,KS,LEAK,NO,48007.489949276634,EQUIPMENT FAILURE
2013-01-17 14:00:00,2013,38.7919,-99.6332,CRUDE OIL,16422,KS,LEAK,NO,28052.53353372151,EQUIPMENT FAILURE
2013-01-22 11:00:00,2013,45.479889,-108.852723,CRUDE OIL,0,MT,LEAK,NO,6480.445087356747,EQUIPMENT FAILURE
2013-01-17 13:45:00,2013,33.24455,-102.26934,CRUDE OIL,0,TX,LEAK,NO,3564.363967687393,EQUIPMENT FAILURE
2013-01-29 14:00:00,2013,32.813,-104.06118199999999,CRUDE OIL,840,NM,LEAK,NO,20139.66935938379,EQUIPMENT FAILURE
2013-01-17 09:15:00,2013,29.792012,-95.282365,REFINED LIQUIDS,0,TX,LEAK,NO,929.5232012023287,EQUIPMENT FAILURE
2013-01-22 11:00:00,2013,45.893409999999996,-95.3928,REFINED LIQUIDS,0,MN,OTHER,NO,6455.41946270899,EQUIPMENT FAILURE
2013-01-21 02:20:00,2013,38.205021,-85.84991,REFINED LIQUIDS,0,KY,LEAK,NO,2907.739244786776,INCORRECT OPERATION
2013-01-21 21:00:00,2013,32.48128,-94.83778000000001,CRUDE OIL,84,TX,OVERFILL OR OVERFLOW,NO,3227.1138831485896,INCORRECT OPERATION
2013-01-23 10:00:00,2013,34.245072,-97.947953,CRUDE OIL,126,OK,RUPTURE,NO,30090.334397895906,MATERIAL FAILURE OF PIPE OR WELD
2013-01-24 11:00:00,2013,36.03403,-87.94348000000001,CRUDE OIL,0,TN,LEAK,NO,53626.33853090352,NATURAL FORCE DAMAGE
2013-01-24 16:45:00,2013,32.549479999999996,-98.71181,CRUDE OIL,14700,TX,LEAK,YES,875501.2194627083,CORROSION FAILURE
2013-01-31 07:15:00,2013,42.87907,-94.08965,FLAMMABLE GASES,0,IA,LEAK,NO,8461.044523764796,EQUIPMENT FAILURE
2013-01-21 14:40:00,2013,38.09347,-98.58166999999999,CRUDE OIL,42,KS,LEAK,NO,1841.1709562276908,EQUIPMENT FAILURE
2013-01-24 20:29:00,2013,34.07083,-97.944108,CRUDE OIL,504,OK,LEAK,NO,66973.33834303959,EQUIPMENT FAILURE
2013-01-26 12:00:00,2013,48.27904,-99.30399,CRUDE OIL,0,ND,LEAK,NO,189401.07751268081,MATERIAL FAILURE OF PIPE OR WELD
2013-01-27 14:00:00,2013,40.52243,-74.25384,REFINED LIQUIDS,0,TX,LEAK,NO,143599.41762164194,MATERIAL FAILURE OF PIPE OR WELD
2013-01-29 07:50:00,2013,30.031879999999997,-94.06855999999999,REFINED LIQUIDS,840,TX,LEAK,NO,300307.49577306095,MATERIAL FAILURE OF PIPE OR WELD
2013-01-29 10:30:00,2013,40.585479,-74.21357900000001,REFINED LIQUIDS,168,NJ,LEAK,NO,40565.34585759909,NATURAL FORCE DAMAGE
2013-01-29 13:50:00,2013,37.6159,-99.1262,CRUDE OIL,588,KS,OTHER,NO,10362.991996994166,EQUIPMENT FAILURE
2013-01-28 12:42:00,2013,43.6067,-116.249,REFINED LIQUIDS,630,ID,LEAK,NO,267248.6456133749,NATURAL FORCE DAMAGE
2013-01-30 00:05:00,2013,42.06139,-83.83166999999999,CRUDE OIL,0,MI,LEAK,NO,96527.40935562651,EQUIPMENT FAILURE
2013-01-07 13:30:00,2013,35.95885,-96.75655,CRUDE OIL,42,OK,LEAK,NO,1787.5446176967887,EQUIPMENT FAILURE
2013-01-31 10:00:00,2013,38.923553999999996,-88.385636,CRUDE OIL,0,IL,LEAK,NO,253831.33571294477,INCORRECT OPERATION
2013-01-30 09:15:00,2013,32.86057,-100.93178,CARBON DIOXIDE,168,TX,LEAK,NO,8955.598534660907,EQUIPMENT FAILURE
2013-02-03 17:15:00,2013,32.701409999999996,-98.84219,CRUDE OIL,1050,TX,LEAK,NO,137595.65109900438,CORROSION FAILURE
2013-02-04 14:30:00,2013,29.708616999999997,-95.1625,REFINED LIQUIDS,0,TX,LEAK,NO,18113.785459327446,CORROSION FAILURE
2013-02-05 10:20:00,2013,31.931914000000003,-102.580805,CRUDE OIL,336,TX,LEAK,NO,24846.87018598527,CORROSION FAILURE
